frame_id,player_id,x1,y1,x2,y2,quality_score
112,28,1200,258,1240,329,0.8629779185605577
112,29,1240,203,1254,245,0.7704319516971407
112,30,1218,207,1268,272,0.582585079073906
113,1,525,362,611,471,0.93582680682582
113,2,450,128,479,185,0.8684133408383975
113,3,536,288,557,319,0.8484230439569851
113,4,-83,376,-31,478,0.8270628085683438
113,5,-297,327,-264,415,0.8118150082552391
113,6,719,332,759,418,0.8877423738510197
113,8,885,171,921,231,0.9009439880059035
113,9,-59,192,-27,277,0.813782883545058
113,10,1442,378,1478,464,0.8242786086439027
113,11,852,321,890,388,0.878300291476991
113,12,628,324,674,397,0.8423707198181865
113,13,879,349,927,448,0.8819936500115946
113,14,0,465,55,583,0.8822638056501286
113,15,431,261,473,337,0.8851406040088665
113,16,1576,108,1605,163,0.832805543186893
113,17,167,494,187,539,0.8311805734646485
113,18,164,261,202,347,0.8659456934284798
113,19,510,375,561,473,0.8971563358837056
113,20,-109,182,-82,254,0.7959345366206074
113,21,164,64,188,112,0.8091784206760373
113,22,190,124,218,181,0.8549705038754462
113,23,660,335,702,393,0.8265056999190685
113,24,886,379,927,457,0.843150606174113
113,25,904,357,915,377,0.8216398599930503
113,26,554,243,598,316,0.9008790421670299
113,27,1170,212,1208,273,0.8988884711077506
113,28,1199,255,1239,328,0.8594860977087235
113,29,1238,202,1251,241,0.7686620627828402
113,30,1215,207,1263,269,0.7612208421158114
114,1,524,362,611,471,0.9360532244993431
114,2,443,127,471,184,0.8684748986674353
114,3,529,290,549,320,0.8481978999635418
114,4,-92,375,-39,477,0.8242798246198453
114,5,-306,328,-272,416,0.8118142195775466
114,6,717,331,751,399,0.87042428481963
114,8,879,170,914,229,0.9010214168299862
114,9,-73,193,-41,277,0.8084337051916355
114,10,1447,380,1484,466,0.8242788128667606
114,11,843,320,881,389,0.8794669374877725
114,12,625,323,672,398,0.8379285295455772
114,13,872,349,923,448,0.8863786919500772
114,14,-4,466,49,583,0.8830129763579242
114,15,427,260,468,337,0.8864982032795968
114,16,1585,109,1614,164,0.832805832260114
114,17,163,495,183,540,0.8311785463187489
114,18,154,261,191,347,0.8654553263374423
114,19,510,377,559,473,0.8931203813258735
114,20,-122,182,-95,254,0.7932071574239676
114,21,151,63,176,112,0.8089238022475591
114,22,176,124,205,181,0.8554269642763214
114,23,699,355,740,412,0.8140221626884365
114,24,883,379,924,458,0.8431905421586685
114,25,901,357,911,376,0.820833543777082
114,26,550,243,593,316,0.9029931168672853
114,27,1163,212,1204,275,0.899509202203123
114,28,1193,253,1234,328,0.8616823502870802
114,29,1236,202,1248,236,0.77566952732787
114,30,1218,208,1259,261,0.8281452941987324
115,1,686,334,743,408,0.8573268615438091
115,2,433,126,461,183,0.8681726127698141
115,3,522,291,542,320,0.8479559512777322
115,4,-100,375,-47,477,0.8221178820216615
115,5,-314,329,-281,417,0.8118134308941016
115,6,711,329,744,395,0.8616330869461557
115,8,871,168,906,229,0.9005197504218793
115,9,-87,193,-55,277,0.803700549235286
115,10,1453,382,1490,469,0.8242790122826533
115,11,834,319,872,389,0.8813603173004086
115,12,621,321,669,399,0.8462884631260482
115,13,865,349,917,448,0.8874061027522113
115,14,-8,467,43,584,0.8841013440480853
115,15,420,258,462,337,0.8870970733674703
115,16,1593,109,1622,165,0.8328061176094237
115,17,159,495,179,541,0.8311764819663354
115,18,144,260,180,348,0.8653052077900414
115,19,510,377,558,473,0.8931791324113715
115,20,-135,182,-108,254,0.7910392850103756
115,21,139,62,164,112,0.8086660116402564
115,22,163,123,193,181,0.855940864897119
115,23,704,355,745,412,0.8138211694316417
115,24,880,378,921,459,0.8432286044652535
115,25,898,358,908,375,0.8189245916360794
115,26,548,242,590,316,0.9039391287981231
115,27,1160,211,1200,271,0.8979497251091394
115,28,1186,249,1229,328,0.8665487312093166
115,29,1234,202,1245,232,0.7815987162297928
115,30,1217,206,1257,258,0.8380372093715724
116,1,681,329,740,405,0.8175326848483928
116,2,423,125,452,184,0.8677979769953275
116,3,515,293,534,321,0.8476955244802016
116,4,-108,374,-55,477,0.82031065931119
116,5,-322,330,-289,417,0.8118126422049039
116,6,705,327,736,391,0.8476847222129952
116,8,864,167,900,229,0.900682838662141
116,9,-101,193,-69,278,0.7995748310244868
116,10,1459,384,1496,471,0.8242792069630143
116,11,828,319,859,375,0.8757597958946247
116,12,616,320,662,398,0.8455859319713154
116,13,861,350,914,448,0.8880043486236884
116,14,-11,466,40,587,0.8843103360870888
116,15,411,255,453,336,0.8886670824714711
116,16,1601,110,1630,165,0.8328063992841908
116,17,154,496,174,541,0.8311743794695774
116,18,132,260,168,348,0.865524653194268
116,19,506,376,555,473,0.8831683224610302
116,20,-148,182,-121,254,0.789392831127973
116,21,127,62,151,111,0.8084054929756066
116,22,151,121,181,181,0.8564125783163979
116,23,709,355,750,412,0.8358737398487539
116,24,876,378,918,460,0.8432649068081017
116,25,832,340,860,388,0.8083467819832656
116,26,541,241,584,316,0.9039652178237898
116,27,1158,211,1198,272,0.8959616315406627
116,28,1181,247,1224,325,0.8717865032525659
116,29,1221,204,1247,275,0.7429570427878026
116,30,1216,205,1254,256,0.8478994447021911
117,1,680,328,739,403,0.8143318596734608
117,2,413,124,443,184,0.8673917357002254
117,3,508,294,526,321,0.8474147351844532
117,4,-116,374,-63,476,0.8195195625794862
117,5,-330,331,-297,418,0.8118118535099537
117,6,699,326,729,387,0.837121563013087
117,8,857,166,894,229,0.9008256395057328
117,9,-115,193,-83,278,0.7958669987843794
117,10,1464,386,1502,473,0.8242793969779552
117,11,818,319,852,379,0.8635912720573122
117,12,611,317,658,398,0.862789087726862
117,13,859,350,913,448,0.89589681804337
117,14,-19,466,32,587,0.8661721047798759
117,15,402,254,444,335,0.8883612400750914
117,16,1609,110,1639,166,0.8328066773329696
117,17,150,497,170,542,0.8311722378609225
117,18,120,260,155,348,0.8660365671317007
117,19,501,374,550,472,0.8825951989473665
117,20,-161,182,-134,254,0.7882697380568271
117,21,114,61,139,111,0.8081427574596476
117,22,139,121,169,181,0.8565002595189857
117,23,714,355,755,412,0.834086389857587
117,24,873,378,916,461,0.8432995544333337
117,25,826,340,854,388,0.8073745242408596
117,26,533,240,576,316,0.9036350739156589
117,27,1153,212,1195,275,0.8963555615527041
117,28,1177,245,1219,322,0.8871806367407487
117,29,1217,205,1244,277,0.738705903401643
117,30,1215,205,1251,253,0.8532688185293895
118,1,677,327,737,402,0.8089590078273885
118,2,404,124,434,184,0.867252959495538
118,3,501,295,518,322,0.8471114555241601
118,4,-124,373,-71,476,0.8204879054852574
118,5,-338,332,-305,419,0.8118110648092507
118,6,693,324,722,383,0.8466440941449986
118,8,851,166,889,229,0.9010743644156746
118,9,-129,193,-96,279,0.792649918544791
118,10,1470,388,1507,476,0.8242795823962954
118,11,805,319,843,385,0.8627315897029694
118,12,607,314,654,398,0.9110382943734927
118,13,859,350,913,448,0.8868724407625206
118,14,-27,466,25,588,0.8562491224667329
118,15,392,253,435,334,0.8880894776100893
118,16,1618,111,1647,167,0.8328069518035148
118,17,146,498,166,542,0.8311700561419593
118,18,108,261,143,348,0.8665703242978646
118,19,498,373,548,469,0.8840238260042662
118,20,-174,182,-147,254,0.7881465748369596
118,21,102,61,127,111,0.8078783777390692
118,22,128,120,157,179,0.8562822255245647
118,23,719,354,760,412,0.8437360693263614
118,24,869,378,913,462,0.8433326448621363
118,25,820,339,848,387,0.8060088153757421
118,26,525,240,567,316,0.9030970396965389
118,27,1151,212,1196,280,0.8892510516149543
118,28,1173,242,1216,320,0.8921260669663389
118,29,1213,206,1242,279,0.7466054438369725
118,30,1214,205,1248,250,0.8738962355956751
119,1,667,324,728,401,0.8524688405642813
119,2,394,124,424,184,0.8673021449575227
119,3,494,297,511,322,0.8467832756453628
119,4,-132,373,-79,476,0.8321858204101762
119,5,-347,333,-313,420,0.811810276102795
119,6,687,322,715,379,0.8445783443695714
119,8,849,167,886,230,0.90157755992305
119,9,-143,193,-110,279,0.7899778037942067
119,10,1476,390,1513,478,0.82427976328559
119,11,793,317,834,387,0.8626533890875325
119,12,602,312,650,398,0.9107549358156357
119,13,858,349,912,448,0.8829857559170035
119,14,-34,467,17,589,0.8479366072569708
119,15,383,252,426,334,0.8888767547299476
119,16,1626,112,1656,168,0.8328072227427974
119,17,142,499,161,543,0.8311678332822292
119,18,95,261,131,348,0.8670320331470256
119,19,497,372,548,467,0.8841370568790372
119,20,-187,182,-160,254,0.7888994424608933
119,21,89,60,115,111,0.8111180005763763
119,22,116,118,145,178,0.856113218847146
119,23,724,354,765,412,0.8463581913084299
119,24,866,378,910,463,0.8433642685591771
119,25,814,339,842,387,0.8039895502070356
119,26,517,240,560,316,0.9031811378234597
119,27,1149,211,1194,282,0.8843710914743982
119,28,1170,243,1213,320,0.890884173882774
119,29,1209,206,1238,280,0.7542062411660431
119,30,1213,205,1245,248,0.8819164897429916
120,1,658,322,719,400,0.8872395494805296
120,2,383,124,413,183,0.867446079508089
120,3,486,298,503,322,0.8464274578987161
120,4,-141,373,-87,476,0.832185371851375
120,5,-355,333,-322,421,0.8118094873905866
120,6,681,321,708,376,0.8378820841476942
120,8,840,168,876,230,0.9007643127756256
120,9,-157,193,-124,280,0.7878269724512239
120,10,1481,392,1519,481,0.8242799397121576
120,11,783,320,825,389,0.8661266685730927
120,12,598,310,646,395,0.9100791584222279
120,13,852,346,907,446,0.88506460211013
120,14,-42,467,10,589,0.8407648029564113
120,15,373,252,416,333,0.889371935555037
120,16,1634,112,1664,168,0.8328074901970208
120,17,138,500,157,543,0.8311655682179846
120,18,81,261,118,348,0.8672627707248332
120,19,494,372,545,466,0.8857173229726252
120,20,-200,182,-173,255,0.7997968170370242
120,21,77,60,102,110,0.8133171592085311
120,22,104,118,133,177,0.8471298795537398
120,23,730,354,770,411,0.8456264734178658
120,24,863,378,907,464,0.8433945095347015
120,25,808,339,836,386,0.8023186496562137
120,26,510,241,554,316,0.9030371888370784
120,27,1141,210,1188,283,0.8853755982263904
120,28,1164,242,1207,318,0.8938993066991592
120,29,1204,206,1233,279,0.797826625937637
120,30,1212,205,1243,245,0.8873153375800307
121,1,656,321,714,397,0.8839206861004356
121,2,374,125,403,183,0.867684176672186
121,3,479,300,495,323,0.8460408820948266
121,4,-149,372,-95,475,0.8321849225298379
121,5,-363,334,-330,422,0.8118086986726254
121,6,675,319,701,372,0.8374252320391558
121,8,835,168,869,229,0.9008319161269569
121,9,-171,193,-138,280,0.7864216856300914
121,10,1487,394,1525,483,0.8242801117411074
121,11,769,316,814,388,0.8742730189066759
121,12,593,309,641,394,0.9090138859094168
121,13,845,344,901,443,0.8875555627709296
121,14,-50,467,2,590,0.8346843390592764
121,15,364,253,406,334,0.8898615948051359
121,16,1642,113,1672,169,0.8328077542116352
121,17,134,501,153,544,0.8311632598508913
121,18,65,260,103,349,0.8671008343911162
121,19,485,372,536,467,0.886447825705999
121,20,-213,182,-186,255,0.7997968826637594
121,21,65,59,90,110,0.8185954738229746
121,22,87,117,116,179,0.8460755401401454
121,23,735,354,775,411,0.8476322952944226
121,24,859,378,904,465,0.8434234458877066
121,25,802,338,829,386,0.801099292967588
121,26,507,243,547,316,0.9029284175773388
121,27,1136,209,1182,281,0.8852266754001437
121,28,1153,243,1195,319,0.8947086554938274
121,29,1196,205,1226,277,0.8163939723460483
121,30,1211,205,1240,243,0.8730168598387082
122,1,657,319,709,391,0.8817024006734275
122,2,364,125,393,182,0.8678937661689843
122,3,472,301,488,323,0.8456199797554913
122,4,-157,372,-103,475,0.8321844724523837
122,5,-371,335,-338,423,0.8118079099489113
122,6,669,317,694,368,0.8370869987407541
122,8,826,167,859,228,0.9005528096126412
122,9,-185,193,-152,281,0.7858022934152475
122,10,1492,396,1530,485,0.8242802794363655
122,11,755,314,803,389,0.8746376515303234
122,12,588,309,635,393,0.907776990111481
122,13,838,343,894,442,0.8979801018457375
122,14,-58,467,-4,591,0.82939752309513
122,15,355,253,396,334,0.8899281629222187
122,16,1651,113,1681,170,0.8328080148313521
122,17,129,501,149,544,0.8311609070466706
122,18,47,260,86,349,0.8669010652143755
122,19,481,371,531,467,0.8900466994197507
122,20,-226,182,-199,255,0.7997969473824436
122,21,52,58,78,110,0.8185983854429255
122,22,72,117,100,179,0.8545557081061723
122,23,740,354,780,411,0.8472208600246596
122,24,856,377,902,466,0.8434511502966753
122,25,796,338,823,386,0.8004557173857323
122,26,497,243,537,316,0.90155145883774
122,27,1140,209,1178,269,0.8735200200294484
122,28,1143,240,1186,318,0.8951763540617033
122,29,1190,204,1218,270,0.8227314710003083
122,30,1210,205,1237,240,0.867031430414547
123,1,647,318,700,394,0.8647155404629737
123,2,353,124,381,182,0.867152782133882
123,3,465,302,480,324,0.8451606547319073
123,4,-165,371,-111,475,0.8321840216257552
123,5,-379,336,-346,424,0.8118071212194444
123,6,663,315,687,364,0.8360894334093889
123,8,816,167,849,227,0.9000116870433393
123,9,-199,193,-166,281,0.7866037259892624
123,10,1244,508,1283,609,0.7226722432220082
123,11,744,312,793,389,0.8760167740533042
123,12,580,310,626,393,0.9060920586562329
123,13,832,342,889,441,0.9029830760369559
123,14,-65,467,-12,591,0.8254530657244423
123,15,347,253,387,333,0.8896414605667747
123,16,1659,114,1689,171,0.8328082721001597
123,17,125,502,144,545,0.8311585086336784
123,18,29,260,69,350,0.8664037320010214
123,19,478,370,527,466,0.8900676322595255
123,20,-239,182,-212,255,0.7997970112021806
123,21,40,58,66,110,0.8186012409226229
123,22,57,117,86,179,0.8545020558139771
123,23,745,354,785,411,0.8468112705897888
123,24,852,377,899,467,0.8434776904635606
123,25,790,338,817,385,0.8004796716018476
123,26,489,244,528,316,0.900701344159807
123,27,1140,209,1172,260,0.8800315289112925
123,28,1134,241,1177,317,0.8974095912922441
123,29,1181,203,1210,268,0.8227130159050059
123,30,1209,204,1234,237,0.8634751880562554
124,1,640,317,692,395,0.8628668712066471
124,2,340,123,369,183,0.8660612611571807
124,3,458,304,472,324,0.8446581868213072
124,4,-173,371,-119,475,0.8321835700566196
124,5,-387,337,-354,425,0.8118063324842248
124,6,657,314,680,360,0.8349951415973527
124,8,806,166,841,228,0.8990086523004982
124,9,-213,193,-180,282,0.7977349512184626
124,10,1240,509,1280,610,0.7206567340953924
124,11,734,311,784,389,0.877070790959859
124,12,572,310,619,393,0.9044810191884085
124,13,826,343,884,442,0.9026121934589578
124,14,-73,468,-19,592,0.8214926042406909
124,15,337,252,377,333,0.8893215700159562
124,16,1667,114,1697,171,0.8328085260613349
124,17,121,503,140,546,0.8311560634014197
124,18,13,260,54,349,0.8659319167489444
124,19,472,368,521,465,0.8996006721503959
124,20,-252,182,-225,255,0.7997970741319602
124,21,28,57,54,110,0.8186040417398859
124,22,41,117,71,179,0.8547160865941033
124,23,750,354,790,411,0.8464039714620006
124,24,849,377,896,468,0.843503129516028
124,25,784,338,811,385,0.8012384977847087
124,26,480,242,519,316,0.8998231476755884
124,27,1137,210,1166,257,0.8731579989972571
124,28,1125,240,1169,316,0.8969921730131001
124,29,1172,202,1205,276,0.8253766790038979
124,30,1208,204,1231,235,0.8612249983161924
125,1,636,317,687,395,0.8643481585143524
125,2,330,122,360,185,0.865576338887568
125,3,451,305,464,325,0.8441071140308916
125,4,-182,370,-127,474,0.8321831177515695
125,5,-396,338,-362,426,0.8118055437432521
125,6,651,312,672,356,0.8343171792297863
125,8,798,165,835,230,0.898649832266468
125,9,-227,194,-193,282,0.7977348194256515
125,10,1237,509,1277,607,0.7102298634655262
125,11,725,310,776,389,0.8797609711149679
125,12,565,309,612,393,0.9041271178970819
125,13,824,345,881,443,0.90348822666747
125,14,-81,468,-27,593,0.8178520176885156
125,15,327,250,367,333,0.888538539349172
125,16,1675,115,1706,172,0.8328087767574599
125,17,117,504,136,546,0.8311535700989938
125,18,1,259,41,349,0.8655119399930872
125,19,467,367,516,465,0.899432306054927
125,20,-265,182,-238,255,0.7997971361806597
125,21,15,57,41,109,0.8186067893242557
125,22,27,117,58,180,0.8550077442751973
125,23,755,354,795,411,0.8459994357304066
125,24,846,377,893,469,0.8435275263723729
125,25,778,337,805,384,0.8035440111416836
125,26,471,242,511,317,0.8974169663178888
125,27,1135,211,1162,255,0.869954165407583
125,28,1119,239,1162,315,0.8968292057018992
125,29,1170,203,1206,279,0.8207099136440025
125,30,1207,204,1228,232,0.8597649012482962
126,1,633,316,683,394,0.8657558444914052
126,2,322,122,353,184,0.8655328239248733
126,3,444,307,457,325,0.8435010878199758
126,4,-190,370,-135,474,0.8321826647171244
126,5,-404,339,-371,427,0.8118047549965266
126,6,645,310,665,352,0.8344269440616399
126,8,793,166,830,230,0.899177336587859
126,9,-241,194,-207,283,0.7977346776262426
126,10,1236,508,1277,603,0.7066023483241123
126,11,717,309,769,391,0.880841274884805
126,12,563,307,610,391,0.9023648607367274
126,13,826,344,883,443,0.8579003987056248
126,14,-88,468,-35,593,0.8146732762324509
126,15,320,248,360,333,0.8884607619300092
126,16,1684,116,1714,173,0.8328090242304331
126,17,113,505,131,547,0.831151027433465
126,18,-6,259,32,349,0.8657275883422211
126,19,464,367,516,465,0.8992081184730941
126,20,-278,182,-251,255,0.7997971973570466
126,21,3,56,29,109,0.8186094850588743
126,22,15,117,47,179,0.8555085362001306
126,23,760,354,800,411,0.8455981665153012
126,24,842,377,890,470,0.8435509360730062
126,25,772,337,799,384,0.8059478527089019
126,26,466,241,507,317,0.8970047384350837
126,27,1136,210,1161,252,0.8694883705322062
126,28,1116,240,1158,311,0.8925616259089666
126,29,1170,205,1207,280,0.8291960951073016
126,30,1206,204,1225,230,0.853906921815474
127,1,628,313,680,394,0.881890891414383
127,2,316,123,347,185,0.8659768567895502
127,3,437,308,449,325,0.8428326938653168
127,4,-198,369,-144,474,0.8321822109597321
127,5,-412,340,-379,427,0.8118039662440479
127,6,639,309,658,349,0.8355843929160642
127,8,790,168,826,230,0.8987051477337891
127,9,-255,194,-221,283,0.7977345260017177
127,10,1238,508,1277,601,0.7441302893721207
127,11,710,309,762,391,0.882594045450896
127,12,563,306,608,387,0.8997390199098637
127,13,829,342,885,443,0.8555677881995852
127,14,-96,468,-42,594,0.8124271039667186
127,15,314,247,355,333,0.8884187916221925
127,16,1692,116,1722,174,0.832809268521483
127,17,109,506,127,547,0.8311484340681572
127,18,-20,259,19,350,0.8481293395075639
127,19,467,366,520,466,0.8514293116635933
127,20,-291,182,-264,256,0.7997972576697794
127,21,-9,56,17,109,0.8186121302822793
127,22,5,117,36,178,0.85614397701706
127,23,765,353,805,411,0.8452006986117004
127,24,839,377,888,471,0.8435734100819579
127,25,766,337,793,383,0.8092805991784169
127,26,462,241,505,318,0.8967842247513788
127,27,1136,210,1163,257,0.8206514107237576
127,28,1113,238,1157,312,0.891048250598288
127,29,1168,206,1206,283,0.8259322454707458
127,30,1205,204,1222,227,0.8495085728683665
128,1,623,312,677,394,0.8843641501547993
128,2,310,123,340,185,0.8837536894994846
128,3,430,309,441,326,0.8420932284476257
128,4,-206,369,-152,474,0.8321817564857681
128,5,-420,341,-387,428,0.8118031774858163
128,6,633,307,651,345,0.838777720608378
128,8,791,168,827,231,0.857458861624811
128,9,-269,194,-235,284,0.7977343647294615
128,10,1240,508,1279,600,0.7398366979896471
128,11,705,309,757,392,0.8836917578151475
128,12,564,304,607,385,0.8986421777278406
128,13,828,340,884,442,0.8357177946354741
128,14,-104,469,-50,595,0.8104083736790679
128,15,309,247,351,333,0.8879857217540654
128,16,1700,117,1731,174,0.8328095096711812
128,17,104,507,123,548,0.8311457886208671
128,18,-33,259,6,350,0.8380257527834658
128,19,466,368,521,466,0.8235174930398172
128,20,-304,182,-277,256,0.7997973171274095
128,21,-21,55,5,109,0.8186147262901173
128,22,-2,117,28,178,0.8562541511757886
128,23,770,353,810,411,0.8519053169396351
128,24,835,377,885,472,0.843594996561448
128,25,760,337,787,383,0.8136610212804687
128,26,459,241,502,318,0.8966234375926759
128,27,1136,211,1170,271,0.8262889631677441
128,28,1112,237,1158,314,0.8772516915525665
128,29,1167,206,1204,283,0.8458879878801261
128,30,1204,204,1220,224,0.8450681369612192
129,1,621,319,671,391,0.9121367402333762
129,2,305,124,334,185,0.8840522365134728
129,3,423,311,434,326,0.841272417164922
129,4,-214,368,-160,473,0.832181301301538
129,5,-428,342,-395,429,0.8118023887218315
129,6,627,305,644,341,0.8395142764887482
129,8,791,169,826,231,0.8118464413380218
129,9,-283,194,-249,284,0.797734193982871
129,10,1244,507,1282,599,0.7546304772448702
129,11,699,309,752,394,0.8842795506361332
129,12,563,304,605,385,0.889624451644926
129,13,826,339,882,441,0.8349582236679294
129,14,-112,469,-57,595,0.8092080466279923
129,15,302,248,344,331,0.8881606477522835
129,16,1708,117,1739,175,0.8328097477194552
129,17,100,507,118,548,0.8311430896619916
129,18,-46,259,-6,350,0.8302008438244317
129,19,465,369,520,467,0.8212619455862259
129,20,-318,182,-289,256,0.7997973757383823
129,21,-33,55,-7,108,0.8186172743367821
129,22,-14,116,16,178,0.8472382983842992
129,23,775,353,815,411,0.8615689599549106
129,24,832,377,882,473,0.8436157406222362
129,25,754,336,781,382,0.8192999016729239
129,26,454,241,498,319,0.8961581126311128
129,27,1135,211,1173,281,0.8241446482172179
129,28,1110,238,1155,313,0.8667657509338124
129,29,1168,206,1205,283,0.8086540311214659
129,30,1203,204,1217,222,0.8386564057149082
130,1,619,321,668,390,0.9122989199827617
130,2,296,124,325,186,0.8668441667489685
130,3,416,312,426,327,0.8403580579152323
130,4,-223,368,-168,473,0.8321808454132775
130,5,-437,342,-403,430,0.8118015999520938
130,6,653,309,679,361,0.7858335868636331
130,8,786,168,821,229,0.8113157642473663
130,9,-297,194,-263,285,0.7977340139314644
130,10,1244,510,1281,601,0.7272659129556662
130,11,692,309,745,395,0.8856658357269129
130,12,559,302,600,384,0.889860345499128
130,13,824,338,881,438,0.8829724268027435
130,14,-119,469,-65,596,0.8104204962714379
130,15,297,249,338,332,0.8883999743427176
130,16,1717,118,1747,176,0.8328099827055999
130,17,96,508,114,549,0.8311403357125651
130,18,-59,259,-19,350,0.8236821915227898
130,19,462,370,516,467,0.814128319165325
130,20,-331,182,-302,256,0.7997974335110396
130,21,-46,54,-19,108,0.8186197756369795
130,22,-27,116,3,177,0.8399067553462788
130,23,780,353,820,411,0.861569224243421
130,24,829,376,879,474,0.8436356845521533
130,25,748,336,775,382,0.8362349587818565
130,26,453,242,496,319,0.8968934371768861
130,27,1131,212,1172,288,0.8300528771176969
130,28,1107,239,1152,311,0.8696881366335051
130,29,1165,205,1202,284,0.7740681283835245
130,30,1202,203,1214,219,0.8325680781332825
131,1,620,313,668,382,0.8698269958564406
131,2,292,124,320,185,0.8671581531297069
131,3,409,313,418,327,0.8393355633109905
131,4,-231,367,-176,473,0.8321803888271544
131,5,-445,343,-411,431,0.8118008111766029
131,6,649,308,675,358,0.7437030545518301
131,8,780,166,815,228,0.8115270171493276
131,9,-311,194,-277,285,0.7977338247409826
131,10,1244,512,1281,603,0.7358022617709139
131,11,685,309,738,396,0.8885996343573516
131,12,556,301,597,382,0.8921709115293588
131,13,824,337,883,439,0.8399658590449708
131,14,-127,469,-72,597,0.8211968863959511
131,15,291,250,331,332,0.8891939695336634
131,16,1725,118,1756,177,0.8328102146682901
131,17,92,509,110,549,0.8311375252422011
131,18,-72,259,-32,350,0.8180864510503505
131,19,462,369,515,467,0.8625935791913043
131,20,-344,182,-315,256,0.7997974904536209
131,21,-58,53,-31,108,0.8186222313672242
131,22,-39,116,-8,177,0.8335127861334648
131,23,785,353,825,410,0.8615694885303049
131,24,825,376,876,475,0.8436548680249583
131,25,742,336,768,381,0.8361449800856269
131,26,453,241,494,319,0.887335787451796
131,27,1130,213,1169,288,0.8698144252424347
131,28,1102,240,1147,310,0.8720207706004344
131,29,1162,204,1199,284,0.7832921196297287
131,30,1201,203,1211,217,0.8266439586554217
132,1,620,310,670,383,0.8574865745012612
132,2,284,124,313,186,0.8663198846475911
132,3,402,315,411,328,0.8381873678922036
132,4,-239,367,-184,473,0.832179931549268
132,5,-453,344,-420,432,0.811800022395359
132,6,645,307,670,356,0.7465345228974496
132,8,774,166,810,229,0.8530426539358148
132,9,-325,194,-290,286,0.7977336265734913
132,10,1253,534,1282,609,0.7410986850199668
132,11,678,309,730,395,0.8939398760354782
132,12,555,299,596,379,0.8838791112895799
132,13,821,338,880,440,0.8141188579717724
132,14,-135,469,-80,597,0.8211953571492414
132,15,287,250,327,332,0.8899750459876933
132,16,1733,119,1764,177,0.8328104436455921
132,17,88,510,105,550,0.8311346566669329
132,18,-85,258,-45,351,0.8130451596658002
132,19,460,368,512,466,0.8918854677435561
132,20,-357,182,-328,256,0.7997975465742644
132,21,-71,53,-43,108,0.8186246426672712
132,22,-51,116,-20,177,0.8279309853896171
132,23,790,353,831,410,0.8615697528155641
132,24,822,376,873,476,0.8436733282914275
132,25,736,335,762,381,0.8355737520390483
132,26,448,240,490,319,0.8820298482806579
132,27,1130,214,1166,285,0.8613149348634975
132,28,1100,242,1144,308,0.8879375220583392
132,29,1159,204,1197,284,0.7883114373345712
132,30,1200,203,1208,214,0.8208346257475572
133,1,617,307,673,387,0.8479159289336278
133,2,276,122,305,186,0.8660166749141354
133,3,395,316,403,328,0.8368921511247724
133,4,-247,366,-192,472,0.8321794735856514
133,5,-461,345,-428,433,0.8117992336083617
133,6,641,306,666,353,0.7415677320674916
133,8,770,166,807,230,0.8994923306660183
133,9,-339,194,-304,286,0.7977334195874775
133,10,1253,536,1280,605,0.6998655094496383
133,11,671,308,722,395,0.897923015459946
133,12,553,298,594,377,0.8836801966126828
133,13,821,340,879,441,0.8089239070234009
133,14,-142,470,-87,598,0.821193823616531
133,15,284,249,323,332,0.8896955007661984
133,16,1741,120,1772,178,0.8328106696749746
133,17,83,511,101,551,0.8311317283469484
133,18,-98,258,-58,351,0.808563678732076
133,19,458,367,508,466,0.8942931128857723
133,20,-370,182,-341,256,0.7997976018810087
133,21,-83,52,-56,107,0.8186270106414832
133,22,-64,115,-33,177,0.8231432769727298
133,23,795,353,836,410,0.8615700170991993
133,24,818,376,871,477,0.8436911003543799
133,25,730,335,756,380,0.8438930059498089
133,26,443,240,485,319,0.882112980123283
133,27,1129,214,1164,287,0.8493199260837667
133,28,1095,245,1139,308,0.8995037815462628
133,29,1159,205,1197,286,0.8222219433377964
133,30,1199,203,1205,211,0.8151690490097636
134,1,615,304,673,388,0.7983337712441514
134,2,269,122,299,186,0.8662172828066118
134,3,388,318,395,328,0.8354238056849135
134,4,-255,366,-200,472,0.8321790149422716
134,5,-469,346,-436,434,0.8117984448156113
134,6,637,304,661,351,0.7989027072284072
134,8,767,166,805,231,0.9011103114047857
134,9,-353,194,-318,287,0.7977332039379446
134,10,1253,538,1278,602,0.7374291150387916
134,11,668,307,718,394,0.8976841282647672
134,12,552,298,593,377,0.8824357379818333
134,13,826,342,883,441,0.7762644374762904
134,14,-150,470,-95,599,0.8211922858589453
134,15,278,248,318,332,0.8899141538146609
134,16,1750,120,1781,179,0.8328108927933213
134,17,79,512,97,551,0.8311287385842114
134,18,-112,258,-71,351,0.8048133500819696
134,19,457,366,507,465,0.8992360172231255
134,20,-383,181,-354,256,0.7997976563817946
134,21,-95,52,-68,107,0.8186293363601425
134,22,-76,115,-45,177,0.8189697325648808
134,23,800,353,841,410,0.861570281381212
134,24,815,376,868,478,0.8437082171291592
134,25,724,335,750,380,0.8438925565123689
134,26,438,239,479,318,0.882053175677018
134,27,1126,213,1163,291,0.8526253714250739
134,28,1089,246,1133,309,0.9010957044388019
134,29,1159,207,1198,286,0.8697205370690317
134,30,1198,203,1202,209,0.8103897508265927
135,1,614,301,673,386,0.818617749654128
135,2,262,122,292,186,0.8667065411196266
135,3,381,319,387,329,0.8337500478097248
